Budget_Centre	Budget_Centre_Description	Project_Number	Project_Description	Ledger_Code	Active_Flag
124	Art	065181	Arts Tas Travelling Scholarship	RT	Y
124	Art	098269	Revenue & Gen Operating - Art	OP	Y
124	Art	098305	Accruals OP - Arts	OP	Y
124	Art	103852	Operating: Art	OP	Y
124	Art	103916	Arts Tas 2000 Exhibition Program	OP	Y
124	Art	104296	Metal Supplies	OP	Y
124	Art	104297	Print Centre	OP	Y
124	Art	105085	Art-Hun-Core	OP	Y
124	Art	105086	Art-Hun-Metal	OP	Y
124	Art	105087	Art-Hun-Theory	OP	Y
124	Art	105088	Art-Hun-Drawing	OP	Y
124	Art	105089	Art-Hun-Painting	OP	Y
124	Art	105090	Art-Hun-Vis Comm	OP	Y
124	Art	105091	Art-Hun-E-Media	OP	Y
124	Art	105092	Art-Hun-Photography	OP	Y
124	Art	105093	Art-Hun-Wood	OP	Y
124	Art	105094	Art-Hun-Furn Design	OP	Y
124	Art	105095	Art-Hun-Printmaking	OP	Y
124	Art	105096	Art-Hun-General	OP	Y
124	Art	105097	Art-Hun-Sculpture	OP	Y
124	Art	105143	Art-Hun-Art Forum Prgm	OP	Y
124	Art	105144	Art-Hun-College Prgm Unts	OP	Y
124	Art	105185	Art-Hun-Artist-in-Res Flats	OP	Y
124	Art	105186	Art-Hun-Creative Arts	OP	Y
124	Art	105187	Art-Hun-GRSS	OP	Y
124	Art	105188	Art-Hun-HDR	OP	Y
124	Art	105443	14-Derwent project: immersive digital media visualisations	RT	Y
124	Art	106248	Dorita Hannah - Research Support	OP	Y
124	Art	107119	D Hannah-Discretionary	OP	N
124	Art	107977	Art-Hun-AIR Program	OP	Y
124	Art	108195	2015 OLT Citation Award - Lucy Bleach	RT	Y
124	Art	108354	Breadth Unit - Dark Arts - Ozolins	OP	N
124	Art	108529	2016 Visiting F&S - Kenneth Bailey	OP	N
124	Art	108634	16-Bywaters-Study of UWA Cultural Precinct	RT	N
124	Art	108744	Art-Hun-Object Design	OP	Y
124	Art	108986	MARIELE NEUDECKER - Visit to Hobart	OP	N
124	Art	108994	PPE (Personal Protection Equipment) Kit	OP	Y
124	Art	109656	TREND Seed Grant: Curating Tasmanian Encounters	RT	Y
124	Art	109779	16-Keating-Melbourne Central Art Loop	RT	N
124	Art	109846	Dorita Hannah - ARA	OP	Y
124	Art	109919	2017 STMP -  TCOTA Project	RT	Y
124	Art	110123	Megan Keating - ARA	OP	Y
125	Theatre	098270	Revenue & Gen Operating - Theatre	OP	Y
125	Theatre	098306	Accruals OP - Theatre	OP	Y
125	Theatre	103853	Operating: Theatre	OP	Y
126	Asia Institute Tasmania	098271	Revenue & Gen Operating - Asia Institute Tasmania	OP	Y
126	Asia Institute Tasmania	098307	Accruals OP - Asia Institute Tasmania	OP	Y
126	Asia Institute Tasmania	105552	Asia Institute Tasmania Operating	OP	Y
126	Asia Institute Tasmania	105798	Asia Institute Tasmania	RT	N
126	Asia Institute Tasmania	107948	James Chin - Research Support	OP	Y
126	Asia Institute Tasmania	109370	2016 - Asia Institute Tasmania	RT	Y
127	Institute for Study of Social Change	098272	Revenue & Gen Operating - Inst for Study of Social Change	OP	Y
127	Institute for Study of Social Change	098308	Accruals OP - Institute for Study of Social Change	OP	Y
127	Institute for Study of Social Change	104573	LFI - Institute for Social Change	OP	Y
127	Institute for Study of Social Change	105803	CLP - ISC	OP	Y
127	Institute for Study of Social Change	105804	Governance & Implementation Research Group	OP	N
127	Institute for Study of Social Change	105981	HACRU - ISC	OP	Y
127	Institute for Study of Social Change	106801	ISC - Operating	OP	Y
127	Institute for Study of Social Change	107120	Sustaining Production & Consumption	OP	N
127	Institute for Study of Social Change	107121	Gendered Workloads	OP	N
127	Institute for Study of Social Change	107122	Live Site Catalyst	OP	N
127	Institute for Study of Social Change	107123	Building Sustainable Communities	OP	N
127	Institute for Study of Social Change	107124	Governance, Activism & Social Licence	OP	N
127	Institute for Study of Social Change	107125	Risk & Resilience	OP	N
127	Institute for Study of Social Change	107706	Richard Eccleston - ARA	OP	Y
127	Institute for Study of Social Change	107739	15-Sense-T Stage 2: Natural Capital Standards	RT	Y
127	Institute for Study of Social Change	107882	15-Sense-T Stage 2: Natural Cap Stand Stakeholder workshops	RT	Y
127	Institute for Study of Social Change	108008	WP3-Sense T Stage 2: Sensing Tourist Travel	RT	Y
127	Institute for Study of Social Change	108170	15-Eccelston-Thriving Communities Healthy Families	RT	N
127	Institute for Study of Social Change	108191	15-Grube-Remembering How to Lead	RT	Y
127	Institute for Study of Social Change	108543	2016 Visiting F&S - Dr Nigel Goddard	OP	N
127	Institute for Study of Social Change	109183	16-Eccleston-Pathways to State housing and land tax reform	RT	Y
127	Institute for Study of Social Change	109184	16-Eccleston-Inquiry into pathways to housing tax reform	RT	Y
127	Institute for Study of Social Change	109697	16-Eccleston-Centacare Evolve Housing SROI Project	RT	Y
127	Institute for Study of Social Change	109705	2017 Visiting F&S - Professor Douglas Brown	OP	Y
127	Institute for Study of Social Change	109848	16-Hardy-Cat 2 PO-Tourist Tracking Technology Phase 2 Dev	RT	Y
127	Institute for Study of Social Change	109849	16-Hardy-Cat 3 PO-Tourist Tracking Technology Phase 2 Dev	RT	Y
127	Institute for Study of Social Change	109851	Tourism Transition - ISC	OP	Y
127	Institute for Study of Social Change	110058	ISC - ARA	OP	Y
127	Institute for Study of Social Change	110134	16-Hardy-UTAS-Tourist Tracking Technology Phase 2 Dev	RT	Y
127	Institute for Study of Social Change	110172	TILES - ISC	OP	Y
127	Institute for Study of Social Change	110173	TRENd - ISC	OP	Y
150	Office of TSBE	020002	General Operating - Deans Office	OP	Y
150	Office of TSBE	020019	Faculty Research Funds	OP	Y
150	Office of TSBE	020026	Marketing - TSBE	OP	Y
150	Office of TSBE	020028	Learning & Teaching - TSBE	OP	Y
150	Office of TSBE	020046	Faculty Annual Dinner and Staff Awards	OP	Y
150	Office of TSBE	091200	Revenue & Gen Operating - Office of TSBE	OP	Y
150	Office of TSBE	091202	Budget RT Revenue & Expenditure - unknown ARC Grants	RT	Y
150	Office of TSBE	091203	Budget RT Revenue & Expenditure - unknown NHMRC Grants	RT	Y
150	Office of TSBE	091204	Budget RT Revenue & Expenditure - unknown Other Research	RT	Y
150	Office of TSBE	092022	Bus - RMDB Revenue Budget- ARC	RT	Y
150	Office of TSBE	092023	Bus - RMDB Revenue Budget- NHMRC	RT	Y
150	Office of TSBE	092024	Bus - RMDB Revenue Budget- Other Rsch	RT	Y
150	Office of TSBE	092025	Budget RT Revenue & Expenditure - unknown Non Research	RT	Y
150	Office of TSBE	093205	Assets - BC 150 - Office of TSBE	OP	Y
150	Office of TSBE	093206	Assets - BC 151 - Tasmanian School of Business and Economics	OP	Y
150	Office of TSBE	093326	Assets - BC 152 - Accounting and Corporate Governance	OP	Y
150	Office of TSBE	093327	Assets - BC 153 - Economics and Finance	OP	Y
150	Office of TSBE	093328	Assets - BC 156 - Management	OP	Y
150	Office of TSBE	093329	Assets - BC 157 - Australian Innovation Research Centre	OP	Y
150	Office of TSBE	093330	Assets - BC 158 - Marketing	OP	Y
150	Office of TSBE	093331	Assets - BC 159 - Australian Institute of Health Service Man	OP	Y
150	Office of TSBE	096110	BUD_001 - Faculty Office Business Reconciliation	OP	Y
150	Office of TSBE	098005	Accruals OP - Office of TSBE	OP	Y
150	Office of TSBE	098110	Accruals RT - Faculty Office - TSBE	RT	Y
150	Office of TSBE	100145	TSBE Global Engagement	OP	Y
150	Office of TSBE	101064	TNE Program - Hong Kong - HKUE	OP	Y
150	Office of TSBE	101065	TNE Program - China - AIEN SOU	OP	Y
150	Office of TSBE	105348	TSBE - Faculty Research Grants Scheme	OP	Y
150	Office of TSBE	105349	Community Engagement	OP	Y
150	Office of TSBE	105493	Research Fund - Sarah Jennings	OP	Y
150	Office of TSBE	105506	Hecker - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105508	Lehman - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105509	Martin - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105510	Pham - Research (Faculty Funds)	OP	N
150	Office of TSBE	105511	Sibly - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105513	Woods - Research (Faculty Funds)	OP	N
150	Office of TSBE	105514	Vespignani - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105515	Yamazaki - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105516	Wickham - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105517	TSBE - Research Performance Scheme	OP	Y
150	Office of TSBE	105527	Torugsa - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105528	Hardy - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105529	Brooks - Research (Faculty Funds)	OP	N
150	Office of TSBE	105530	Dibben - Research (Faculty Funds)	OP	N
150	Office of TSBE	105535	Grimmer - Research (Faculty Funds)	OP	Y
150	Office of TSBE	105538	Minas - Research (Faculty Funds)	OP	N
150	Office of TSBE	105544	TSBE - Seminar Series	OP	Y
150	Office of TSBE	105550	TSBE - Grant Application Incentive Scheme	OP	Y
150	Office of TSBE	105554	TSBE - Visiting Scholar Funding	OP	Y
150	Office of TSBE	105580	TSBE - Conference Travel	OP	Y
150	Office of TSBE	105581	Tracy Kostiuk - Professional Development Fund	OP	N
150	Office of TSBE	105764	AACSB Accreditation	OP	Y
150	Office of TSBE	105876	MBA Network	OP	Y
150	Office of TSBE	105877	Staff Development - Professional Staff	OP	Y
150	Office of TSBE	105878	TSBE IT Software, Hardware & Data	OP	Y
150	Office of TSBE	105899	Alexeev - Research (Faculty Funds)	OP	N
150	Office of TSBE	105963	TSBE - HDR Conference Travel Award	OP	Y
150	Office of TSBE	106220	TSBE - Cross-Disciplinary Collaboration Scheme	OP	Y
150	Office of TSBE	106473	Work Health & Safety	OP	Y
150	Office of TSBE	106475	Staff Development - Academic Staff	OP	Y
150	Office of TSBE	107035	Marine Economics Scholarship TSBE	OP	Y
150	Office of TSBE	107155	Fryges - Research (Faculty Funds)	OP	N
150	Office of TSBE	107156	Fishwick - Research (Faculty Funds)	OP	N
150	Office of TSBE	107157	Jeyasreedharan - Research (Faculty Funds)	OP	N
150	Office of TSBE	107158	Lignier - Research (Faculty Funds)	OP	Y
150	Office of TSBE	107159	Lewis - Research (Faculty Funds)	OP	Y
150	Office of TSBE	107162	Macklin - Research (Faculty Funds)	OP	N
150	Office of TSBE	107163	O'Keefe - Research (Faculty Funds)	OP	N
150	Office of TSBE	107165	Tinch - Research (Faculty Funds)	OP	N
150	Office of TSBE	107166	Smith - Research (Faculty Funds)	OP	N
150	Office of TSBE	107167	Siahtiri - Research (Faculty Funds)	OP	N
150	Office of TSBE	107168	Raghavan - Research (Faculty Funds)	OP	Y
150	Office of TSBE	107169	Shimeld - Research (Faculty Funds)	OP	N
150	Office of TSBE	107213	Research Fund - Paul Blacklow	OP	N
150	Office of TSBE	107760	Anne Hardy - Sense T - Sensing Tourist Travel	OP	N
150	Office of TSBE	107816	Chris Earley Research Support	OP	Y
150	Office of TSBE	107905	Dugald Tinch - Sense T - Sensing Tourist Travel	OP	N
150	Office of TSBE	107906	Tomm Wong - Sense T - Sensing Tourist Travel	OP	N
150	Office of TSBE	108028	TSBE - Professoriate Grant Scheme	OP	Y
150	Office of TSBE	108141	TSBE - Dean Discretionary Fund	OP	Y
150	Office of TSBE	108162	Hatton MacDonald - Research Support	OP	Y
150	Office of TSBE	108433	Hormoz Ahmadi - Research Support	OP	Y
150	Office of TSBE	108597	TSBE Incubator Program	OP	N
150	Office of TSBE	108606	Ahmadi - Research (Faculty Funds)	OP	N
150	Office of TSBE	108607	Azad - Research (Faculty Funds)	OP	N
150	Office of TSBE	108608	Bingham - Research (Faculty Funds)	OP	Y
150	Office of TSBE	108609	Conway - Research (Faculty Funds)	OP	N
150	Office of TSBE	108610	Dawkins - Research (Faculty Funds)	OP	N
150	Office of TSBE	108611	Dunn - Research (Faculty Funds)	OP	N
150	Office of TSBE	108612	Eljiz - Research (Faculty Funds)	OP	N
150	Office of TSBE	108613	French - Research (Faculty Funds)	OP	N
150	Office of TSBE	108614	O'Donnell - Research (Faculty Funds)	OP	N
150	Office of TSBE	108615	Shantapriyan - Research (Faculty Funds)	OP	N
150	Office of TSBE	108616	Williams - Research (Faculty Funds)	OP	N
150	Office of TSBE	108617	Wong - Research (Faculty Funds)	OP	N
150	Office of TSBE	108618	Yao Wen - Research (Faculty Funds)	OP	N
150	Office of TSBE	108650	Contribution from Research Projects	OP	Y
150	Office of TSBE	108692	Yanotti - Research (Faculty Funds)	OP	Y
150	Office of TSBE	108963	Siahatiri - VSF - Prof Ko de Ruyter - March 2016	OP	N
150	Office of TSBE	109007	Fazal-E-Hasan - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109173	Horner - Research (Faculty Funds)	OP	N
150	Office of TSBE	109255	Butler-Henderson - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109321	Yao Jun - Research (Faculty Funds)	OP	N
150	Office of TSBE	109381	Liang - Research (Faculty Funds)	OP	N
150	Office of TSBE	109433	Laud - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109438	TSBE Entrepreneurship & Innovation Hub Project	OP	Y
150	Office of TSBE	109440	RhD Project Expenses	OP	Y
150	Office of TSBE	109901	O'Cass - Research (Faculty Funds)	OP	N
150	Office of TSBE	109902	Baxter - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109903	Cheng SK - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109904	Dungey - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109905	Levitt - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109906	O'Brien - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109907	Pavlov - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109908	Volkov - Research (Faculty Funds)	OP	Y
150	Office of TSBE	109909	Wilmshurst - Research (Faculty Funds)	OP	Y
150	Office of TSBE	110127	Melanie Bryant - Research Support	OP	Y
150	Office of TSBE	110149	John Tisdell - Research Support	OP	Y
150	Office of TSBE	110190	Tisdell - Research (Faculty Funds)	OP	Y
150	Office of TSBE	110217	Hatton MacDonald D - Research (Faculty Funds)	OP	Y
150	Office of TSBE	110218	Morrison L - Research (Faculty Funds)	OP	Y
151	Tasmanian School of Business and Economics	091225	Revenue & Gen Operating - Tas School of Business & Economics	OP	Y
151	Tasmanian School of Business and Economics	096155	BUD_001 - Tas School of Business & Economics Reconciliation	OP	Y
151	Tasmanian School of Business and Economics	098006	Accruals OP - Tasmanian School of Business & Economics	OP	Y
151	Tasmanian School of Business and Economics	098111	Accruals RT - Tasmanian School of Business & Economics	RT	Y
151	Tasmanian School of Business and Economics	105345	SDF - Tas School of Business & Economics	OP	Y
151	Tasmanian School of Business and Economics	105346	Annual RIB Account - Tas School of Business & Economics	OP	Y
151	Tasmanian School of Business and Economics	105347	General Operating - TSBE	OP	Y
151	Tasmanian School of Business and Economics	105350	BEA380/602 Readers 2013/2014	OP	N
151	Tasmanian School of Business and Economics	105359	John Tisdell - Experimental Economics	OP	Y
151	Tasmanian School of Business and Economics	106474	Airlines of Tasmania Agreement	OP	Y
151	Tasmanian School of Business and Economics	106719	Mardi Dungey - ARA	OP	Y
151	Tasmanian School of Business and Economics	107308	Tommy Wong - Discretionary Account	OP	N
151	Tasmanian School of Business and Economics	108522	2016 Visiting F&S - Prof Gary Johns	OP	N
151	Tasmanian School of Business and Economics	108559	2015 VC Award Cont to Student Learning: VET team TSBE	OP	N
151	Tasmanian School of Business and Economics	108571	2016 Teaching Development Grant - Gemma Lewis	OP	Y
151	Tasmanian School of Business and Economics	108578	2016 Teaching Development Grant - Margaret Kling	OP	N
151	Tasmanian School of Business and Economics	109013	16-CDS-Azad	OP	N
151	Tasmanian School of Business and Economics	109159	Breadth Unit-Fermented Food & Drink-Lewis	OP	Y
151	Tasmanian School of Business and Economics	109322	Breadth Unit-Social Entrepreneurship Digital Age - ABBUS	OP	Y
151	Tasmanian School of Business and Economics	109556	2016 Community Engagement Grant: D H MacDonald	OP	N
152	Accounting and Corporate Governance	091205	Revenue & Gen Operating - Accounting & Corporate Governance	OP	Y
